TRACK_ID,First_Last_Timestamps,Frames,"X-110,Y-110","X-100,Y-100","X-90,Y-90","X-80,Y-80","X-70,Y-70","X-60,Y-60","X-50,Y-50","X-40,Y-40","X-30,Y-30","X-20,Y-20","X-10,Y-10","X,Y","X+10,Y+10","X+20,Y+20","X+30,Y+30","X+40,Y+40","X+50,Y+50",STATUS-110,STATUS-100,STATUS-90,STATUS-80,STATUS-70,STATUS-60,STATUS-50,STATUS-40,STATUS-30,STATUS-20,STATUS-10,STATUS,STATUS+10,STATUS+20,STATUS+30,STATUS+40,STATUS+50
117,"(122.455667, 127.794333)",784_frame3780.jpg,"(538853.12, 4813988.88)","(538851.87, 4813990.83)","(538850.61, 4813992.82)","(538849.18, 4813995.1)","(538847.54, 4813997.71)","(538845.8, 4814000.5)","(538844.01, 4814003.32)","(538842.16, 4814006.2)","(538840.23, 4814009.16)","(538838.22, 4814012.19)","(538836.13, 4814015.28)","(538833.95, 4814018.45)","(538831.64, 4814021.75)","(538829.26, 4814025.13)","(538826.88, 4814028.52)","(538824.54, 4814031.91)","(538822.22, 4814035.3)","(24.9451, 0.0986, 0.0361, 2.1381)","(25.7724, 1.3137, 0.0559, 2.1369)","(27.7396, 2.2615, 0.0652, 2.1339)","(30.9554, 2.7739, 0.0352, 2.1306)","(33.9145, 1.9474, -0.0404, 2.1299)","(35.617, 1.0398, -0.1277, 2.1327)","(36.6103, 0.7222, -0.1863, 2.1388)","(37.5353, 0.8606, -0.2181, 2.1457)","(38.6255, 0.915, -0.2396, 2.1529)","(39.7475, 0.9646, -0.2656, 2.1604)","(40.998, 1.1624, -0.2864, 2.1688)","(42.4835, 1.2246, -0.2394, 2.1777)","(43.7794, 0.8358, -0.1047, 2.1841)","(44.4626, 0.312, 0.0819, 2.1843)","(44.5524, -0.0953, 0.1824, 2.1787)","(44.3445, -0.1626, 0.1666, 2.1724)","(44.2976, -0.1056, 0.1183, 2.1691)"
121,"(124.791333, 130.13)",784_frame3850.jpg,"(538853.11, 4813989.45)","(538851.81, 4813991.45)","(538850.44, 4813993.56)","(538848.84, 4813996.03)","(538847.01, 4813998.87)","(538845.12, 4814001.82)","(538843.28, 4814004.72)","(538841.43, 4814007.62)","(538839.52, 4814010.58)","(538837.53, 4814013.57)","(538835.47, 4814016.61)","(538833.31, 4814019.75)","(538831.01, 4814023.06)","(538828.65, 4814026.46)","(538826.35, 4814029.82)","(538824.11, 4814033.13)","(538822.12, 4814036.1)","(23.3917, 4.6845, 0.0234, 2.1494)","(25.3167, 4.5092, 0.0329, 2.1484)","(29.9043, 2.6833, 0.0519, 2.1465)","(33.6406, 2.9665, 0.0686, 2.1442)","(36.407, 1.4855, 0.0843, 2.1418)","(37.3121, 0.244, 0.0541, 2.1387)","(37.3468, 0.0211, -0.0457, 2.1369)","(37.6447, 0.4695, -0.2043, 2.1407)","(38.3422, 0.6761, -0.31, 2.1504)","(39.283, 0.9007, -0.3166, 2.1621)","(40.5835, 1.3018, -0.2326, 2.1707)","(42.2832, 1.3771, -0.1102, 2.176)","(43.6364, 0.7388, 0.025, 2.1775)","(44.0147, -0.0663, 0.1443, 2.1748)","(43.5099, -2.039, 0.1747, 2.1686)","(41.3033, -3.3139, 0.1475, 2.1635)","(39.9781, -4.9477, 0.0878, 2.162)"
125,"(125.458667, 131.131)",784_frame3880.jpg,"(538857.35, 4813996.24)","(538856.09, 4813998.86)","(538855.17, 4814001.56)","(538854.68, 4814004.29)","(538854.73, 4814007.04)","(538855.42, 4814009.64)","(538856.68, 4814011.97)","(538858.44, 4814014.14)","(538860.66, 4814016.17)","(538863.24, 4814018.06)","(538866.21, 4814019.9)","(538869.59, 4814021.74)","(538873.28, 4814023.61)","(538877.24, 4814025.58)","(538881.56, 4814027.73)","(538886.0, 4814029.92)","(538890.18, 4814031.95)","(29.2317, 3.3882, 1.7375, 2.0562)","(31.0592, -0.7293, 2.9018, 1.9641)","(30.4319, -0.4888, 3.9019, 1.8259)","(29.8967, -0.4559, 4.8963, 1.6534)","(29.3445, -0.3832, 5.4574, 1.4359)","(29.155, 0.175, 5.402, 1.1919)","(29.8089, 0.8778, 4.6797, 0.9763)","(31.326, 1.6095, 3.7831, 0.8172)","(33.5952, 2.1279, 3.0574, 0.6841)","(36.332, 2.4635, 2.3926, 0.5941)","(39.5681, 2.8248, 1.7322, 0.5233)","(42.9562, 2.7632, 1.0515, 0.4832)","(46.3933, 2.9735, 0.4531, 0.4633)","(49.7588, 2.3974, 0.1429, 0.4612)","(51.7919, 0.98, 0.1353, 0.4605)","(47.8896, -6.6236, 0.1926, 0.4559)","(45.3369, -10.3979, 0.2336, 0.4489)"
174,"(188.521667, 194.861333)",784_frame5790.jpg,"(538811.49, 4813989.35)","(538814.46, 4813990.73)","(538817.29, 4813992.02)","(538819.97, 4813993.16)","(538822.54, 4813994.13)","(538825.01, 4813994.92)","(538827.36, 4813995.46)","(538829.62, 4813995.68)","(538831.82, 4813995.48)","(538833.85, 4813994.87)","(538835.73, 4813993.94)","(538837.48, 4813992.73)","(538839.06, 4813991.3)","(538840.54, 4813989.62)","(538842.04, 4813987.63)","(538843.59, 4813985.47)","(538845.06, 4813983.45)","(35.9266, -1.3234, -0.0675, 0.4352)","(34.2984, -1.3987, 0.2641, 0.4325)","(32.4955, -1.5647, 0.6374, 0.4158)","(30.6078, -1.5408, 0.993, 0.3821)","(28.7799, -1.5187, 1.3837, 0.3368)","(27.0022, -1.4007, 1.9445, 0.2651)","(25.4813, -1.1187, 2.7594, 0.1648)","(24.267, -0.8837, 3.4687, 6.2805)","(23.4052, -0.5395, 3.6323, 6.0951)","(22.9724, -0.2394, 3.3004, 5.907)","(22.8163, 0.034, 2.8175, 5.7497)","(23.0917, 0.4328, 2.4755, 5.612)","(23.9199, 1.0791, 2.0853, 5.4936)","(25.6463, 1.5678, 1.4578, 5.3947)","(27.2201, 0.8705, 0.623, 5.3436)","(25.9334, -2.6668, -0.1701, 5.3359)","(24.8892, -4.8035, -0.5964, 5.3576)"
189,"(203.536667, 209.876333)",784_frame6240.jpg,"(538813.41, 4813993.66)","(538817.82, 4813995.85)","(538822.25, 4813998.07)","(538826.67, 4814000.34)","(538831.09, 4814002.65)","(538835.49, 4814004.96)","(538839.86, 4814007.22)","(538844.21, 4814009.47)","(538848.65, 4814011.79)","(538853.17, 4814014.2)","(538857.76, 4814016.71)","(538862.43, 4814019.29)","(538867.22, 4814021.98)","(538872.03, 4814024.69)","(538876.84, 4814027.39)","(538881.77, 4814030.14)","(538886.23, 4814032.58)","(52.6032, 0.627, 0.1335, 0.4615)","(53.2088, 0.3842, -0.1481, 0.461)","(53.5409, 0.183, -0.328, 0.4688)","(53.6668, 0.0376, -0.28, 0.4793)","(53.6099, -0.1645, -0.0444, 0.4834)","(53.3109, -0.243, 0.0855, 0.4801)","(53.1863, 0.1269, 0.0136, 0.4763)","(53.6483, 0.6293, -0.2015, 0.4785)","(54.6422, 0.9584, -0.3441, 0.4863)","(55.8351, 0.9987, -0.3807, 0.4952)","(57.0862, 1.1009, -0.3224, 0.5027)","(58.3394, 0.8719, -0.2221, 0.5092)","(59.0701, 0.5981, -0.0875, 0.5127)","(59.8688, 0.457, 0.051, 0.5126)","(59.5404, -1.263, 0.1883, 0.5102)","(55.012, -5.5586, 0.3598, 0.5057)","(52.2918, -8.9598, 0.4532, 0.4942)"
192,"(205.538667, 211.544667)",784_frame6290.jpg,"(538808.49, 4813988.26)","(538811.54, 4813989.73)","(538814.42, 4813991.06)","(538817.19, 4813992.26)","(538819.88, 4813993.31)","(538822.5, 4813994.15)","(538825.09, 4813994.77)","(538827.68, 4813995.12)","(538830.21, 4813995.17)","(538832.63, 4813994.85)","(538834.8, 4813994.11)","(538836.79, 4813992.92)","(538838.73, 4813991.15)","(538840.62, 4813988.92)","(538842.39, 4813986.5)","(538844.01, 4813984.13)","(538845.27, 4813982.23)","(37.9763, -1.839, 0.2154, 0.4508)","(35.5951, -1.9521, 0.4133, 0.4415)","(33.5162, -1.5134, 0.7031, 0.4233)","(31.8595, -1.2633, 1.0659, 0.3916)","(30.4796, -1.0327, 1.4786, 0.3401)","(29.3416, -0.849, 1.904, 0.2739)","(28.4669, -0.645, 2.3055, 0.1852)","(27.727, -0.6469, 2.7897, 0.0789)","(26.7298, -0.9719, 3.3987, 6.2221)","(25.6853, -0.6, 3.9591, 6.0586)","(25.5714, 0.5704, 4.28, 5.8488)","(27.1115, 1.8831, 3.9921, 5.6479)","(29.619, 1.9802, 3.1714, 5.4805)","(31.354, 0.7654, 2.0271, 5.3752)","(31.4063, -2.4595, 1.0186, 5.3252)","(28.5272, -4.7499, 0.4688, 5.3042)","(26.4789, -7.0531, 0.2146, 5.2999)"
194,"(207.207, 213.546667)",784_frame6350.jpg,"(538812.73, 4813993.24)","(538817.21, 4813995.5)","(538821.74, 4813997.78)","(538826.31, 4814000.1)","(538830.92, 4814002.44)","(538835.56, 4814004.79)","(538840.22, 4814007.12)","(538844.9, 4814009.43)","(538849.68, 4814011.79)","(538854.62, 4814014.23)","(538859.68, 4814016.74)","(538864.83, 4814019.3)","(538870.15, 4814021.95)","(538875.51, 4814024.62)","(538880.66, 4814027.17)","(538885.52, 4814029.56)","(538890.32, 4814031.92)","(53.7023, 0.5942, 0.0417, 0.4675)","(54.3909, 0.5277, -0.0127, 0.4668)","(54.9747, 0.4606, -0.0519, 0.468)","(55.4932, 0.4005, -0.016, 0.4701)","(55.9177, 0.2643, 0.0917, 0.4698)","(56.1316, 0.1457, 0.175, 0.466)","(56.4043, 0.3891, 0.1617, 0.4609)","(57.1637, 0.8952, 0.0644, 0.4581)","(58.5227, 1.2861, -0.026, 0.4583)","(60.0966, 1.24, -0.062, 0.46)","(61.582, 1.2978, -0.0484, 0.4612)","(63.0562, 1.0031, -0.0136, 0.4619)","(63.7243, -0.0584, 0.031, 0.4618)","(62.7589, -1.5314, 0.0743, 0.4608)","(60.4823, -1.8775, 0.0823, 0.4588)","(58.7012, -1.3921, 0.0704, 0.457)","(57.7736, -0.309, 0.0446, 0.4563)"
209,"(225.892333, 231.898333)",784_frame6900.jpg,"(538818.99, 4814028.43)","(538820.15, 4814026.76)","(538821.54, 4814024.75)","(538823.06, 4814022.58)","(538824.6, 4814020.39)","(538826.2, 4814018.13)","(538827.84, 4814015.79)","(538829.51, 4814013.37)","(538831.23, 4814010.89)","(538833.0, 4814008.36)","(538834.81, 4814005.81)","(538836.65, 4814003.18)","(538838.53, 4814000.34)","(538840.45, 4813997.26)","(538842.44, 4813994.0)","(538844.54, 4813990.61)","(538846.82, 4813987.04)","(20.2605, 2.6332, -0.054, 5.3146)","(23.8498, 3.0001, -0.0646, 5.3182)","(26.9358, 1.9688, -0.0711, 5.3214)","(28.6172, 0.9884, -0.0561, 5.3245)","(29.514, 0.6211, -0.0063, 5.3267)","(30.3198, 0.7641, 0.0683, 5.3257)","(31.2448, 0.7398, 0.0885, 5.321)","(32.1039, 0.6998, 0.0116, 5.3169)","(32.886, 0.5716, -0.116, 5.319)","(33.5354, 0.5838, -0.0569, 5.3268)","(34.4205, 0.9699, 0.2378, 5.3282)","(35.9001, 1.4913, 0.6201, 5.3133)","(37.9305, 1.7987, 0.6601, 5.2827)","(40.0802, 1.7509, 0.3251, 5.2624)","(42.2271, 1.8156, -0.149, 5.2619)","(44.2019, 1.4002, -0.3283, 5.2748)","(45.2835, 1.3325, -0.3584, 5.2846)"
210,"(227.227, 232.565667)",784_frame6920.jpg,"(538821.43, 4814018.71)","(538822.75, 4814016.84)","(538824.21, 4814014.77)","(538825.66, 4814012.68)","(538827.12, 4814010.57)","(538828.57, 4814008.45)","(538829.99, 4814006.35)","(538831.38, 4814004.28)","(538832.76, 4814002.19)","(538834.18, 4814000.04)","(538835.64, 4813997.83)","(538837.13, 4813995.54)","(538838.68, 4813993.13)","(538840.27, 4813990.62)","(538841.92, 4813988.04)","(538843.66, 4813985.39)","(538845.45, 4813982.68)","(25.4319, 3.1087, 0.0233, 5.3264)","(26.1995, 1.9395, 0.0414, 5.3257)","(27.3754, 1.0969, 0.0668, 5.3235)","(27.5602, 0.0796, 0.0938, 5.3199)","(27.6125, -0.0212, 0.1174, 5.3152)","(27.4623, -0.2243, 0.1268, 5.3097)","(27.1732, -0.1867, 0.1122, 5.3036)","(27.1251, 0.1356, 0.0743, 5.2993)","(27.4883, 0.4606, 0.0431, 5.2971)","(28.2017, 0.7016, 0.0599, 5.2963)","(29.1233, 0.8238, 0.1201, 5.2929)","(30.2085, 0.98, 0.143, 5.2861)","(31.4112, 0.975, 0.067, 5.2796)","(32.5454, 0.9625, -0.0832, 5.2796)","(33.6637, 0.8086, -0.1707, 5.2864)","(34.3565, 0.6484, -0.1746, 5.2942)","(34.9028, 0.4543, -0.1229, 5.297)"
211,"(228.228, 234.567667)",784_frame6980.jpg,"(538819.18, 4814021.88)","(538820.84, 4814019.46)","(538822.52, 4814017.04)","(538824.2, 4814014.7)","(538825.88, 4814012.38)","(538827.52, 4814010.04)","(538829.11, 4814007.67)","(538830.66, 4814005.28)","(538832.2, 4814002.89)","(538833.73, 4814000.5)","(538835.27, 4813998.11)","(538836.82, 4813995.71)","(538838.37, 4813993.32)","(538839.96, 4813990.89)","(538841.66, 4813988.33)","(538843.42, 4813985.68)","(538845.08, 4813983.1)","(29.6371, 1.9878, 0.1637, 5.3172)","(31.2291, 0.6706, -0.1148, 5.3157)","(31.4218, -0.1875, -0.2168, 5.3272)","(31.0448, -0.2877, -0.0541, 5.3379)","(30.8924, -0.036, 0.2711, 5.3336)","(30.8346, -0.0511, 0.4321, 5.3132)","(30.7766, -0.0461, 0.3673, 5.2951)","(30.7155, -0.0543, 0.1652, 5.2852)","(30.6627, -0.0225, 0.0323, 5.2832)","(30.6706, 0.0104, -0.0163, 5.284)","(30.6793, 0.0331, -0.0352, 5.2846)","(30.8083, 0.2135, -0.0741, 5.2862)","(31.279, 0.6665, -0.1237, 5.2899)","(32.363, 0.9856, -0.0842, 5.2963)","(33.3397, 0.4253, 0.1051, 5.2991)","(33.6791, -0.1716, 0.2579, 5.2915)","(33.5256, -1.0031, 0.403, 5.28)"
212,"(228.561667, 234.567667)",784_frame6980.jpg,"(538820.93, 4814026.25)","(538822.34, 4814024.17)","(538823.85, 4814021.95)","(538825.42, 4814019.65)","(538827.01, 4814017.31)","(538828.64, 4814014.9)","(538830.29, 4814012.43)","(538831.97, 4814009.89)","(538833.67, 4814007.29)","(538835.41, 4814004.62)","(538837.18, 4814001.89)","(538838.99, 4813999.09)","(538840.82, 4813996.24)","(538842.69, 4813993.34)","(538844.61, 4813990.4)","(538846.6, 4813987.48)","(538848.46, 4813984.85)","(26.3228, 1.0096, -0.074, 5.3047)","(27.9167, 1.3445, -0.0626, 5.3085)","(29.331, 0.9656, -0.0199, 5.3106)","(30.2744, 0.6649, 0.0335, 5.3102)","(30.9942, 0.5708, 0.0798, 5.308)","(31.7096, 0.6244, 0.1147, 5.304)","(32.4553, 0.6149, 0.124, 5.299)","(33.1943, 0.6192, 0.1069, 5.2942)","(33.9583, 0.6543, 0.0679, 5.2911)","(34.75, 0.6544, 0.0545, 5.2896)","(35.5144, 0.6107, 0.0711, 5.288)","(36.231, 0.582, 0.0658, 5.285)","(36.8963, 0.5207, -0.0555, 5.2819)","(37.4705, 0.46, -0.2961, 5.2861)","(37.9128, -1.0226, -0.4647, 5.3007)","(36.6677, -2.3734, -0.4635, 5.3203)","(35.862, -4.0446, -0.3734, 5.3276)"
213,"(229.896333, 235.568667)",784_frame7010.jpg,"(538820.55, 4814027.21)","(538822.25, 4814024.75)","(538823.96, 4814022.28)","(538825.66, 4814019.8)","(538827.35, 4814017.3)","(538829.01, 4814014.78)","(538830.67, 4814012.25)","(538832.33, 4814009.73)","(538833.99, 4814007.24)","(538835.68, 4814004.74)","(538837.41, 4814002.13)","(538839.17, 4813999.42)","(538840.97, 4813996.63)","(538842.84, 4813993.74)","(538844.79, 4813990.76)","(538846.76, 4813987.73)","(538848.55, 4813984.99)","(32.2101, 0.0911, -0.0158, 5.3159)","(32.3299, 0.0968, 0.0119, 5.3168)","(32.4362, 0.0765, 0.0895, 5.3161)","(32.5128, 0.0508, 0.194, 5.3107)","(32.557, 0.0263, 0.2087, 5.3009)","(32.5823, 0.0163, 0.1019, 5.2928)","(32.5459, -0.0832, -0.0676, 5.2926)","(32.461, -0.0029, -0.119, 5.2994)","(32.6345, 0.3328, -0.0213, 5.3045)","(33.2551, 0.6949, 0.1344, 5.3016)","(34.2518, 0.9135, 0.1765, 5.293)","(35.3697, 0.9416, 0.0965, 5.2871)","(36.5334, 0.9987, -0.0126, 5.2863)","(37.683, 0.8678, -0.049, 5.289)","(38.4659, -0.8311, -0.021, 5.2905)","(37.3419, -2.3932, 0.0105, 5.2902)","(36.4418, -4.2103, 0.0287, 5.2894)"
223,"(236.569667, 241.908333)",784_frame7200.jpg,"(538857.25, 4813990.04)","(538856.59, 4813991.18)","(538855.91, 4813992.33)","(538855.1, 4813993.71)","(538854.12, 4813995.34)","(538853.01, 4813997.16)","(538851.79, 4813999.13)","(538850.45, 4814001.24)","(538849.0, 4814003.5)","(538847.44, 4814005.9)","(538845.76, 4814008.44)","(538844.0, 4814011.06)","(538842.15, 4814013.75)","(538840.24, 4814016.51)","(538838.35, 4814019.27)","(538836.51, 4814021.99)","(538834.89, 4814024.43)","(14.1811, -0.0818, -0.0264, 2.0976)","(14.7586, 0.9391, -0.0401, 2.0993)","(16.2432, 1.7095, -0.0622, 2.102)","(18.8132, 2.3663, -0.0938, 2.1071)","(21.6183, 2.1514, -0.1333, 2.1135)","(23.9226, 1.7906, -0.1683, 2.1213)","(25.9917, 1.6644, -0.1819, 2.1307)","(27.952, 1.6387, -0.1719, 2.1389)","(29.9327, 1.6177, -0.1656, 2.1456)","(31.7752, 1.4137, -0.1822, 2.1516)","(33.3248, 1.2166, -0.2192, 2.1589)","(34.6555, 0.9613, -0.1978, 2.1676)","(35.5776, 0.5392, -0.0893, 2.1742)","(35.9564, 0.0902, 0.0835, 2.1747)","(35.6841, -1.5919, 0.1698, 2.1681)","(33.9097, -2.7561, 0.1724, 2.1607)","(32.7732, -4.0546, 0.1138, 2.1582)"
225,"(237.570667, 243.910333)",784_frame7260.jpg,"(538812.72, 4814023.76)","(538812.54, 4814022.14)","(538812.24, 4814020.46)","(538811.82, 4814018.75)","(538811.28, 4814017.06)","(538810.56, 4814015.33)","(538809.64, 4814013.5)","(538808.5, 4814011.58)","(538807.18, 4814009.68)","(538805.68, 4814007.87)","(538804.0, 4814006.13)","(538802.17, 4814004.5)","(538800.16, 4814002.9)","(538798.07, 4814001.32)","(538796.14, 4813999.87)","(538794.55, 4813998.62)","(538793.36, 4813997.65)","(16.8026, 0.9326, 0.9115, 4.6393)","(17.8958, 0.8, 1.0088, 4.573)","(18.6273, 0.4596, 1.0584, 4.5039)","(19.147, 0.4817, 1.1523, 4.4346)","(19.9174, 0.8735, 1.2481, 4.3626)","(21.2717, 1.3285, 1.3136, 4.2851)","(22.9371, 1.3351, 1.3799, 4.2092)","(24.3133, 0.9223, 1.5036, 4.1395)","(25.1777, 0.5646, 1.6381, 4.0639)","(25.7401, 0.4086, 1.6697, 3.9822)","(26.3271, 0.6701, 1.5205, 3.9053)","(27.1896, 0.6144, 1.1558, 3.844)","(27.5469, -0.1709, 0.6392, 3.7994)","(26.4972, -1.6197, 0.0713, 3.7854)","(23.9586, -3.5447, -0.2412, 3.7979)","(20.3242, -4.5507, -0.3155, 3.8167)","(17.983, -5.1235, -0.2075, 3.8238)"
257,"(280.947333, 287.287)",784_frame8560.jpg,"(538887.62, 4814026.8)","(538887.1, 4814025.55)","(538886.65, 4814024.34)","(538886.29, 4814023.18)","(538886.01, 4814022.08)","(538885.81, 4814021.01)","(538885.67, 4814019.97)","(538885.58, 4814018.94)","(538885.54, 4814017.89)","(538885.54, 4814016.82)","(538885.57, 4814015.75)","(538885.63, 4814014.68)","(538885.71, 4814013.61)","(538885.8, 4814012.54)","(538885.91, 4814011.47)","(538886.02, 4814010.41)","(538886.14, 4814009.35)","(14.6661, -0.273, -0.3125, 4.3102)","(14.198, -0.5022, -0.4366, 4.3429)","(13.4986, -0.6339, -0.5363, 4.3857)","(12.7236, -0.6285, -0.5837, 4.4373)","(12.0374, -0.4904, -0.5737, 4.4938)","(11.5651, -0.2982, -0.528, 4.5503)","(11.3209, -0.1083, -0.4749, 4.6038)","(11.3038, 0.0647, -0.4148, 4.6471)","(11.4196, 0.1058, -0.3515, 4.6882)","(11.5372, 0.0778, -0.2912, 4.7239)","(11.5846, 0.0007, -0.2379, 4.7512)","(11.57, -0.0108, -0.192, 4.7736)","(11.5597, -0.0065, -0.1495, 4.7914)","(11.5545, -0.0022, -0.1098, 4.8049)","(11.5545, 0.0023, -0.0721, 4.8143)","(11.5573, 0.0043, -0.0446, 4.8188)","(11.5602, 0.0058, -0.0267, 4.8218)"
4,"(0.0, 5.672333)",785_frame120.jpg,"(538841.74, 4814023.19)","(538839.64, 4814022.09)","(538837.44, 4814020.94)","(538835.12, 4814019.77)","(538832.7, 4814018.56)","(538830.1, 4814017.28)","(538827.37, 4814015.93)","(538824.47, 4814014.51)","(538821.38, 4814013.0)","(538818.11, 4814011.4)","(538814.7, 4814009.73)","(538811.18, 4814008.01)","(538807.54, 4814006.22)","(538803.84, 4814004.37)","(538800.09, 4814002.45)","(538796.3, 4814000.48)","(538792.45, 4813998.48)","(25.8403, 0.8315, 0.1352, 3.6288)","(26.3142, 0.6638, 0.1419, 3.6233)","(27.364, 1.0402, 0.1655, 3.6155)","(28.7537, 1.2331, 0.1515, 3.608)","(30.2802, 1.3583, 0.109, 3.6029)","(32.0304, 1.5354, 0.0689, 3.5993)","(33.9407, 1.6483, 0.0321, 3.5975)","(36.0041, 1.7784, 0.0094, 3.597)","(38.1252, 1.6922, 0.0061, 3.5971)","(40.0073, 1.453, 0.0156, 3.5968)","(41.6159, 1.229, -0.0145, 3.596)","(42.9625, 1.0116, -0.1071, 3.5964)","(44.0922, 0.8738, -0.2389, 3.6012)","(45.0147, 0.6765, -0.285, 3.6102)","(45.7473, 0.5712, -0.2133, 3.6187)","(46.5457, 0.6763, -0.0725, 3.6222)","(46.9105, 0.6661, 0.008, 3.6213)"
5,"(0.0, 6.006)",785_frame130.jpg,"(538840.22, 4814018.18)","(538837.83, 4814016.94)","(538835.3, 4814015.61)","(538832.67, 4814014.24)","(538829.93, 4814012.84)","(538827.05, 4814011.41)","(538824.09, 4814009.95)","(538821.08, 4814008.48)","(538818.02, 4814006.98)","(538814.88, 4814005.44)","(538811.66, 4814003.87)","(538808.37, 4814002.24)","(538805.03, 4814000.56)","(538801.66, 4813998.82)","(538798.24, 4813997.03)","(538794.81, 4813995.21)","(538792.03, 4813993.74)","(28.5962, 0.8505, -0.0879, 3.6191)","(29.8895, 1.2064, -0.0429, 3.6236)","(31.3531, 1.1616, 0.0756, 3.6243)","(32.6673, 1.0737, 0.202, 3.6183)","(33.9203, 0.9877, 0.2305, 3.608)","(35.001, 0.7992, 0.1605, 3.6001)","(35.8386, 0.6091, 0.0604, 3.597)","(36.5266, 0.5748, 0.0065, 3.5969)","(37.2838, 0.7065, -0.0039, 3.5971)","(38.1962, 0.7829, -0.0342, 3.597)","(39.1184, 0.7247, -0.1165, 3.5982)","(39.9291, 0.6338, -0.234, 3.6035)","(40.6334, 0.5386, -0.2831, 3.6128)","(41.2113, 0.439, -0.2388, 3.6221)","(41.5515, -2.683, -0.1255, 3.6274)","(38.4526, -5.5539, -0.0497, 3.6289)","(36.4062, -9.1881, -0.0065, 3.6289)"
42,"(16.016, 21.688333)",785_frame600.jpg,"(538801.5, 4813991.77)","(538806.75, 4813994.38)","(538812.05, 4813997.01)","(538817.41, 4813999.68)","(538822.73, 4814002.38)","(538827.92, 4814005.07)","(538833.01, 4814007.75)","(538838.08, 4814010.39)","(538843.16, 4814012.95)","(538848.24, 4814015.43)","(538853.41, 4814017.94)","(538858.76, 4814020.52)","(538864.16, 4814023.15)","(538869.47, 4814025.76)","(538874.79, 4814028.38)","(538879.98, 4814030.91)","(538884.76, 4814033.14)","(58.6608, 7.5321, 0.0081, 0.4609)","(63.6724, -0.0354, -0.0299, 0.4606)","(64.1506, 0.3094, -0.1469, 0.461)","(64.2262, -0.22, -0.3352, 0.4652)","(63.6242, -0.7093, -0.393, 0.4738)","(62.6953, -0.7298, -0.199, 0.4834)","(61.9726, -0.5041, 0.2219, 0.4839)","(61.4711, -0.2987, 0.5067, 0.4738)","(61.3312, 0.1152, 0.5096, 0.4599)","(61.8313, 0.7508, 0.2658, 0.4517)","(63.0103, 1.036, 0.0352, 0.45)","(64.0187, 0.5004, -0.1134, 0.4516)","(64.3024, 0.0057, -0.1341, 0.4545)","(63.9141, -0.7048, -0.0003, 0.4579)","(62.4832, -2.0803, 0.3159, 0.4565)","(58.9583, -3.3449, 0.5194, 0.4467)","(56.7745, -4.3404, 0.6457, 0.4288)"
48,"(21.021, 27.360667)",785_frame770.jpg,"(538807.29, 4813990.51)","(538810.19, 4813991.85)","(538813.06, 4813993.05)","(538815.91, 4813994.08)","(538818.74, 4813994.9)","(538821.41, 4813995.48)","(538823.85, 4813995.78)","(538826.11, 4813995.85)","(538828.31, 4813995.72)","(538830.34, 4813995.42)","(538832.33, 4813994.91)","(538834.44, 4813994.11)","(538836.58, 4813992.98)","(538838.67, 4813991.51)","(538840.68, 4813989.68)","(538842.63, 4813987.54)","(538844.35, 4813985.34)","(35.0256, -0.9052, 0.4479, 0.4398)","(34.0123, -0.7323, 0.9273, 0.4166)","(33.1581, -0.7616, 1.3553, 0.3728)","(32.0668, -1.1251, 1.6629, 0.3152)","(30.362, -1.7352, 1.8624, 0.2452)","(28.0177, -2.0145, 1.9482, 0.1644)","(25.7803, -1.5946, 1.9098, 0.0783)","(24.1162, -1.2079, 1.7936, 6.2666)","(22.9862, -0.6139, 1.7879, 6.1835)","(22.7339, 0.214, 1.9334, 6.0849)","(23.4961, 1.0708, 2.2197, 5.9787)","(25.1185, 1.4765, 2.5335, 5.8567)","(26.8258, 1.416, 2.7868, 5.7396)","(28.5651, 1.4058, 2.7446, 5.6059)","(29.9316, 0.7148, 2.4046, 5.4988)","(29.8022, -0.7915, 1.8028, 5.4097)","(29.4757, -2.0143, 1.4778, 5.3589)"
74,"(47.380667, 53.386667)",785_frame1550.jpg,"(538815.37, 4814028.25)","(538816.56, 4814026.43)","(538817.99, 4814024.23)","(538819.52, 4814021.91)","(538821.07, 4814019.6)","(538822.68, 4814017.23)","(538824.35, 4814014.78)","(538826.06, 4814012.21)","(538827.83, 4814009.54)","(538829.65, 4814006.79)","(538831.53, 4814003.95)","(538833.46, 4814001.01)","(538835.44, 4813997.96)","(538837.5, 4813994.75)","(538839.58, 4813991.49)","(538841.67, 4813988.25)","(538843.77, 4813985.02)","(21.0888, 3.2935, 0.1125, 5.2977)","(25.3493, 3.342, 0.0376, 5.291)","(28.5229, 1.8444, -0.0966, 5.2913)","(29.9523, 0.74, -0.1705, 5.2986)","(30.6094, 0.5334, -0.1206, 5.3072)","(31.4966, 0.9328, 0.0225, 5.3097)","(32.673, 1.0034, 0.1169, 5.305)","(33.8836, 0.9972, 0.1094, 5.299)","(35.0514, 0.9514, 0.039, 5.2966)","(36.1895, 0.9535, 0.0278, 5.297)","(37.3616, 1.0272, 0.0914, 5.2963)","(38.7124, 1.1971, 0.1667, 5.2915)","(40.1129, 1.0576, 0.1459, 5.2846)","(41.1362, 0.6139, 0.0294, 5.281)","(41.606, 0.3419, -0.089, 5.2828)","(40.1603, -2.4249, -0.1145, 5.2877)","(39.4226, -3.4792, -0.1016, 5.2906)"
